Source node name,Source node type,Relationship type,Target node type,Target node name
DB01159,DRUG,DRUG_TARGETS,TARGET,Q8TCU5
DB01159,DRUG,DRUG_TARGETS,TARGET,O60391
DB01159,DRUG,DRUG_TARGETS,TARGET,Q12879
DB01159,DRUG,DRUG_TARGETS,TARGET,P23415
DB01159,DRUG,DRUG_TARGETS,TARGET,P08100
DB01159,DRUG,DRUG_TARGETS,TARGET,P48051
DB01159,DRUG,DRUG_TARGETS,TARGET,P48549
DB01159,DRUG,DRUG_TARGETS,TARGET,P03886
DB01159,DRUG,DRUG_TARGETS,TARGET,O15554
DB01159,DRUG,DRUG_TARGETS,TARGET,P59768
DB01159,DRUG,DRUG_TARGETS,TARGET,Q6W5P4
DB01160,DRUG,DRUG_TARGETS,TARGET,P43088
DB01160,DRUG,DRUG_TARGETS,TARGET,P43119
DB01161,DRUG,DRUG_TARGETS,TARGET,P35498
DB01161,DRUG,DRUG_TARGETS,TARGET,Q9Y5Y9
DB01161,DRUG,DRUG_TARGETS,TARGET,Q9UI33
DB01161,DRUG,DRUG_TARGETS,TARGET,Q99250
DB01161,DRUG,DRUG_TARGETS,TARGET,Q9NY46
DB01161,DRUG,DRUG_TARGETS,TARGET,P35499
DB01161,DRUG,DRUG_TARGETS,TARGET,Q14524
DB01161,DRUG,DRUG_TARGETS,TARGET,Q01118
DB01161,DRUG,DRUG_TARGETS,TARGET,Q9UQD0
DB01161,DRUG,DRUG_TARGETS,TARGET,Q15858
DB01161,DRUG,DRUG_TARGETS,TARGET,Q01959
DB01162,DRUG,DRUG_TARGETS,TARGET,P35348
DB01162,DRUG,DRUG_TARGETS,TARGET,P35368
DB01162,DRUG,DRUG_TARGETS,TARGET,P25100
DB01162,DRUG,DRUG_TARGETS,TARGET,P01137
DB01162,DRUG,DRUG_TARGETS,TARGET,Q12809
DB01162,DRUG,DRUG_TARGETS,TARGET,Q9H252
DB01162,DRUG,DRUG_TARGETS,TARGET,Q9NS40
DB01163,DRUG,DRUG_TARGETS,TARGET,Q8DNB6
DB01163,DRUG,DRUG_TARGETS,TARGET,P0AD65
DB01163,DRUG,DRUG_TARGETS,TARGET,Q75Y35
DB01163,DRUG,DRUG_TARGETS,TARGET,Q8DR59
DB01163,DRUG,DRUG_TARGETS,TARGET,P0A3M6
DB01163,DRUG,DRUG_TARGETS,TARGET,Q7CRA4
DB01164,DRUG,DRUG_TARGETS,TARGET,Q99584
DB01165,DRUG,DRUG_TARGETS,TARGET,P43700
DB01165,DRUG,DRUG_TARGETS,TARGET,P43702
DB01165,DRUG,DRUG_TARGETS,TARGET,P11388
DB01166,DRUG,DRUG_TARGETS,TARGET,Q14432
DB01167,DRUG,DRUG_TARGETS,TARGET,P50859
DB01167,DRUG,DRUG_TARGETS,TARGET,Q16850
DB01168,DRUG,DRUG_TARGETS,TARGET,P21397
DB01168,DRUG,DRUG_TARGETS,TARGET,P27338
DB01169,DRUG,DRUG_TARGETS,TARGET,O14920
DB01169,DRUG,DRUG_TARGETS,TARGET,Q16881
DB01169,DRUG,DRUG_TARGETS,TARGET,P05412
DB01169,DRUG,DRUG_TARGETS,TARGET,P24385
DB01169,DRUG,DRUG_TARGETS,TARGET,P27361
DB01169,DRUG,DRUG_TARGETS,TARGET,P28482
DB01169,DRUG,DRUG_TARGETS,TARGET,P31749
DB01169,DRUG,DRUG_TARGETS,TARGET,P38936
DB01169,DRUG,DRUG_TARGETS,TARGET,Q13547
DB01169,DRUG,DRUG_TARGETS,TARGET,P29590
DB01170,DRUG,DRUG_TARGETS,TARGET,P23975
DB01171,DRUG,DRUG_TARGETS,TARGET,P21397
DB01171,DRUG,DRUG_TARGETS,TARGET,P27338
DB01172,DRUG,DRUG_TARGETS,TARGET,P0A7S3
DB01173,DRUG,DRUG_TARGETS,TARGET,O15399
DB01173,DRUG,DRUG_TARGETS,TARGET,Q05586
DB01173,DRUG,DRUG_TARGETS,TARGET,O60391
DB01173,DRUG,DRUG_TARGETS,TARGET,Q8TCU5
DB01173,DRUG,DRUG_TARGETS,TARGET,P35367
DB01173,DRUG,DRUG_TARGETS,TARGET,P23975
DB01173,DRUG,DRUG_TARGETS,TARGET,Q9Y5Y9
DB01174,DRUG,DRUG_TARGETS,TARGET,P14867
DB01174,DRUG,DRUG_TARGETS,TARGET,P43681
DB01174,DRUG,DRUG_TARGETS,TARGET,P36544
DB01174,DRUG,DRUG_TARGETS,TARGET,P42262
DB01174,DRUG,DRUG_TARGETS,TARGET,Q13002
DB01174,DRUG,DRUG_TARGETS,TARGET,Q05586
DB01174,DRUG,DRUG_TARGETS,TARGET,Q12879
DB01174,DRUG,DRUG_TARGETS,TARGET,Q13224
DB01174,DRUG,DRUG_TARGETS,TARGET,Q14957
DB01174,DRUG,DRUG_TARGETS,TARGET,O15399
DB01174,DRUG,DRUG_TARGETS,TARGET,Q8TCU5
DB01174,DRUG,DRUG_TARGETS,TARGET,O60391
DB01174,DRUG,DRUG_TARGETS,TARGET,O75469
DB01175,DRUG,DRUG_TARGETS,TARGET,P31645
DB01175,DRUG,DRUG_TARGETS,TARGET,P11229
DB01175,DRUG,DRUG_TARGETS,TARGET,P35367
DB01175,DRUG,DRUG_TARGETS,TARGET,P08908
DB01175,DRUG,DRUG_TARGETS,TARGET,P28223
DB01175,DRUG,DRUG_TARGETS,TARGET,P35348
DB01175,DRUG,DRUG_TARGETS,TARGET,P35368
DB01175,DRUG,DRUG_TARGETS,TARGET,P25100
DB01175,DRUG,DRUG_TARGETS,TARGET,P28335
DB01175,DRUG,DRUG_TARGETS,TARGET,P08913
DB01175,DRUG,DRUG_TARGETS,TARGET,P18089
DB01175,DRUG,DRUG_TARGETS,TARGET,P18825
DB01175,DRUG,DRUG_TARGETS,TARGET,P14416
DB01175,DRUG,DRUG_TARGETS,TARGET,P23975
DB01175,DRUG,DRUG_TARGETS,TARGET,Q01959
DB01176,DRUG,DRUG_TARGETS,TARGET,P35367
DB01176,DRUG,DRUG_TARGETS,TARGET,P49888
DB01177,DRUG,DRUG_TARGETS,TARGET,P11388
DB01178,DRUG,DRUG_TARGETS,TARGET,P30536
DB01179,DRUG,DRUG_TARGETS,TARGET,P68366
DB01179,DRUG,DRUG_TARGETS,TARGET,P07437
DB01179,DRUG,DRUG_TARGETS,TARGET,P11388
DB01180,DRUG,DRUG_TARGETS,TARGET,P12821
DB01181,DRUG,DRUG_TARGETS,TARGET,O75469
DB01182,DRUG,DRUG_TARGETS,TARGET,Q14524
DB01182,DRUG,DRUG_TARGETS,TARGET,Q12809
DB01182,DRUG,DRUG_TARGETS,TARGET,P08588
DB01182,DRUG,DRUG_TARGETS,TARGET,P07550
DB01183,DRUG,DRUG_TARGETS,TARGET,P35372
DB01183,DRUG,DRUG_TARGETS,TARGET,P41143
DB01183,DRUG,DRUG_TARGETS,TARGET,P41145
DB01183,DRUG,DRUG_TARGETS,TARGET,P16220
DB01183,DRUG,DRUG_TARGETS,TARGET,P03372
DB01183,DRUG,DRUG_TARGETS,TARGET,O00206
DB01183,DRUG,DRUG_TARGETS,TARGET,P23141
DB01184,DRUG,DRUG_TARGETS,TARGET,P35462
DB01184,DRUG,DRUG_TARGETS,TARGET,P14416
DB01185,DRUG,DRUG_TARGETS,TARGET,P10275
DB01185,DRUG,DRUG_TARGETS,TARGET,P03372
DB01185,DRUG,DRUG_TARGETS,TARGET,P04150
DB01185,DRUG,DRUG_TARGETS,TARGET,P80365
DB01186,DRUG,DRUG_TARGETS,TARGET,P14416
DB01186,DRUG,DRUG_TARGETS,TARGET,P35462
DB01186,DRUG,DRUG_TARGETS,TARGET,P21917
DB01186,DRUG,DRUG_TARGETS,TARGET,P21918
DB01186,DRUG,DRUG_TARGETS,TARGET,P21728
DB01186,DRUG,DRUG_TARGETS,TARGET,P08908
DB01186,DRUG,DRUG_TARGETS,TARGET,P41595
DB01186,DRUG,DRUG_TARGETS,TARGET,P28223
DB01186,DRUG,DRUG_TARGETS,TARGET,P28221
DB01186,DRUG,DRUG_TARGETS,TARGET,P08913
DB01186,DRUG,DRUG_TARGETS,TARGET,P18089
DB01186,DRUG,DRUG_TARGETS,TARGET,P18825
DB01186,DRUG,DRUG_TARGETS,TARGET,P28222
DB01186,DRUG,DRUG_TARGETS,TARGET,P28335
DB01186,DRUG,DRUG_TARGETS,TARGET,P35348
DB01186,DRUG,DRUG_TARGETS,TARGET,P35368
DB01186,DRUG,DRUG_TARGETS,TARGET,P25100
DB01188,DRUG,DRUG_TARGETS,TARGET,P05023
DB01189,DRUG,DRUG_TARGETS,TARGET,P14867
DB01189,DRUG,DRUG_TARGETS,TARGET,P47869
DB01189,DRUG,DRUG_TARGETS,TARGET,P34903
DB01189,DRUG,DRUG_TARGETS,TARGET,P48169
DB01189,DRUG,DRUG_TARGETS,TARGET,P31644
DB01189,DRUG,DRUG_TARGETS,TARGET,Q16445
DB01189,DRUG,DRUG_TARGETS,TARGET,P18505
DB01189,DRUG,DRUG_TARGETS,TARGET,P47870
DB01189,DRUG,DRUG_TARGETS,TARGET,P28472
DB01189,DRUG,DRUG_TARGETS,TARGET,O14764
DB01189,DRUG,DRUG_TARGETS,TARGET,P78334
DB01189,DRUG,DRUG_TARGETS,TARGET,Q8N1C3
DB01189,DRUG,DRUG_TARGETS,TARGET,P18507
DB01189,DRUG,DRUG_TARGETS,TARGET,Q99928
DB01189,DRUG,DRUG_TARGETS,TARGET,O00591
DB01189,DRUG,DRUG_TARGETS,TARGET,Q9UN88
DB01189,DRUG,DRUG_TARGETS,TARGET,P23415
DB01189,DRUG,DRUG_TARGETS,TARGET,P42261
DB01189,DRUG,DRUG_TARGETS,TARGET,Q09470
DB01189,DRUG,DRUG_TARGETS,TARGET,P03886
DB01189,DRUG,DRUG_TARGETS,TARGET,P98194
DB01189,DRUG,DRUG_TARGETS,TARGET,O75185
DB01189,DRUG,DRUG_TARGETS,TARGET,P20020
DB01189,DRUG,DRUG_TARGETS,TARGET,Q01814
DB01189,DRUG,DRUG_TARGETS,TARGET,Q16720
DB01189,DRUG,DRUG_TARGETS,TARGET,P23634
DB01189,DRUG,DRUG_TARGETS,TARGET,O14983
DB01189,DRUG,DRUG_TARGETS,TARGET,P16615
DB01189,DRUG,DRUG_TARGETS,TARGET,P30049
DB01190,DRUG,DRUG_TARGETS,TARGET,Q2G0P0
DB01191,DRUG,DRUG_TARGETS,TARGET,P31645
DB01191,DRUG,DRUG_TARGETS,TARGET,P28335
DB01192,DRUG,DRUG_TARGETS,TARGET,P35372
DB01192,DRUG,DRUG_TARGETS,TARGET,P41143
DB01193,DRUG,DRUG_TARGETS,TARGET,P08588
DB01193,DRUG,DRUG_TARGETS,TARGET,P07550
DB01194,DRUG,DRUG_TARGETS,TARGET,P00918
DB01194,DRUG,DRUG_TARGETS,TARGET,P00915
DB01194,DRUG,DRUG_TARGETS,TARGET,P22748
DB01194,DRUG,DRUG_TARGETS,TARGET,P35218
DB01194,DRUG,DRUG_TARGETS,TARGET,P07451
DB01195,DRUG,DRUG_TARGETS,TARGET,P35499
DB01195,DRUG,DRUG_TARGETS,TARGET,Q14524
DB01195,DRUG,DRUG_TARGETS,TARGET,Q12809
DB01195,DRUG,DRUG_TARGETS,TARGET,Q92736
DB01196,DRUG,DRUG_TARGETS,TARGET,Q92731
DB01196,DRUG,DRUG_TARGETS,TARGET,P03372
DB01196,DRUG,DRUG_TARGETS,TARGET,P11137
DB01196,DRUG,DRUG_TARGETS,TARGET,P78559
DB01197,DRUG,DRUG_TARGETS,TARGET,P12821
DB01197,DRUG,DRUG_TARGETS,TARGET,P08253
DB01197,DRUG,DRUG_TARGETS,TARGET,P14780
DB01197,DRUG,DRUG_TARGETS,TARGET,P09960
DB01197,DRUG,DRUG_TARGETS,TARGET,P46663
DB01198,DRUG,DRUG_TARGETS,TARGET,P14867
DB01198,DRUG,DRUG_TARGETS,TARGET,P47869
DB01198,DRUG,DRUG_TARGETS,TARGET,P34903
DB01198,DRUG,DRUG_TARGETS,TARGET,P31644
DB01198,DRUG,DRUG_TARGETS,TARGET,P30536
DB01199,DRUG,DRUG_TARGETS,TARGET,Q15822
DB01199,DRUG,DRUG_TARGETS,TARGET,P46098
DB01199,DRUG,DRUG_TARGETS,TARGET,P22303
DB01199,DRUG,DRUG_TARGETS,TARGET,P36544
DB01200,DRUG,DRUG_TARGETS,TARGET,P14416
DB01200,DRUG,DRUG_TARGETS,TARGET,P35462
DB01200,DRUG,DRUG_TARGETS,TARGET,P28221
DB01200,DRUG,DRUG_TARGETS,TARGET,P08913
DB01200,DRUG,DRUG_TARGETS,TARGET,P08908
DB01200,DRUG,DRUG_TARGETS,TARGET,P18825
DB01200,DRUG,DRUG_TARGETS,TARGET,P18089
DB01200,DRUG,DRUG_TARGETS,TARGET,P41595
DB01200,DRUG,DRUG_TARGETS,TARGET,P21917
DB01200,DRUG,DRUG_TARGETS,TARGET,P28223
DB01200,DRUG,DRUG_TARGETS,TARGET,P28222
DB01200,DRUG,DRUG_TARGETS,TARGET,P28335
DB01200,DRUG,DRUG_TARGETS,TARGET,P21918
DB01200,DRUG,DRUG_TARGETS,TARGET,P21728
DB01200,DRUG,DRUG_TARGETS,TARGET,P35348
DB01200,DRUG,DRUG_TARGETS,TARGET,P35368
DB01200,DRUG,DRUG_TARGETS,TARGET,P25100
DB01200,DRUG,DRUG_TARGETS,TARGET,P34969
DB01201,DRUG,DRUG_TARGETS,TARGET,P9WGY7
DB01202,DRUG,DRUG_TARGETS,TARGET,Q00975
DB01202,DRUG,DRUG_TARGETS,TARGET,Q7L0J3
DB01203,DRUG,DRUG_TARGETS,TARGET,P08588
DB01203,DRUG,DRUG_TARGETS,TARGET,P07550
DB01204,DRUG,DRUG_TARGETS,TARGET,P11388
DB01205,DRUG,DRUG_TARGETS,TARGET,P18507
DB01205,DRUG,DRUG_TARGETS,TARGET,P31644
DB01205,DRUG,DRUG_TARGETS,TARGET,P14867
DB01205,DRUG,DRUG_TARGETS,TARGET,P47869
DB01205,DRUG,DRUG_TARGETS,TARGET,P34903
DB01205,DRUG,DRUG_TARGETS,TARGET,P48169
DB01205,DRUG,DRUG_TARGETS,TARGET,Q16445
DB01205,DRUG,DRUG_TARGETS,TARGET,P18505
DB01205,DRUG,DRUG_TARGETS,TARGET,P47870
DB01205,DRUG,DRUG_TARGETS,TARGET,P28472
DB01205,DRUG,DRUG_TARGETS,TARGET,O14764
DB01205,DRUG,DRUG_TARGETS,TARGET,P78334
DB01205,DRUG,DRUG_TARGETS,TARGET,Q8N1C3
DB01205,DRUG,DRUG_TARGETS,TARGET,Q99928
DB01205,DRUG,DRUG_TARGETS,TARGET,O00591
DB01205,DRUG,DRUG_TARGETS,TARGET,Q9UN88
DB01206,DRUG,DRUG_TARGETS,TARGET,Q9H169
DB01207,DRUG,DRUG_TARGETS,TARGET,P24557
DB01207,DRUG,DRUG_TARGETS,TARGET,P21731
DB01208,DRUG,DRUG_TARGETS,TARGET,P43700
DB01208,DRUG,DRUG_TARGETS,TARGET,P43702
DB01208,DRUG,DRUG_TARGETS,TARGET,P11388
DB01209,DRUG,DRUG_TARGETS,TARGET,P35372
DB01209,DRUG,DRUG_TARGETS,TARGET,P41145
DB01210,DRUG,DRUG_TARGETS,TARGET,P08588
DB01210,DRUG,DRUG_TARGETS,TARGET,P07550
DB01211,DRUG,DRUG_TARGETS,TARGET,P0A7J6
DB01211,DRUG,DRUG_TARGETS,TARGET,Q12809
DB01211,DRUG,DRUG_TARGETS,TARGET,Q9Y6L6
DB01211,DRUG,DRUG_TARGETS,TARGET,Q9NPD5
DB01212,DRUG,DRUG_TARGETS,TARGET,P0A3M6
DB01212,DRUG,DRUG_TARGETS,TARGET,Q9NSA0
DB01212,DRUG,DRUG_TARGETS,TARGET,Q4U2R8
DB01212,DRUG,DRUG_TARGETS,TARGET,Q8TCC7
DB01212,DRUG,DRUG_TARGETS,TARGET,P46059
DB01213,DRUG,DRUG_TARGETS,TARGET,P07327
DB01213,DRUG,DRUG_TARGETS,TARGET,P00325
DB01213,DRUG,DRUG_TARGETS,TARGET,P00326
DB01213,DRUG,DRUG_TARGETS,TARGET,P04040
DB01214,DRUG,DRUG_TARGETS,TARGET,P08588
DB01214,DRUG,DRUG_TARGETS,TARGET,P07550
DB01215,DRUG,DRUG_TARGETS,TARGET,P14867
DB01215,DRUG,DRUG_TARGETS,TARGET,P47869
DB01215,DRUG,DRUG_TARGETS,TARGET,P34903
DB01215,DRUG,DRUG_TARGETS,TARGET,P48169
DB01215,DRUG,DRUG_TARGETS,TARGET,P31644
DB01215,DRUG,DRUG_TARGETS,TARGET,Q16445
DB01215,DRUG,DRUG_TARGETS,TARGET,P18505
DB01215,DRUG,DRUG_TARGETS,TARGET,P47870
DB01215,DRUG,DRUG_TARGETS,TARGET,P28472
DB01215,DRUG,DRUG_TARGETS,TARGET,O14764
DB01215,DRUG,DRUG_TARGETS,TARGET,P78334
DB01215,DRUG,DRUG_TARGETS,TARGET,Q8N1C3
DB01215,DRUG,DRUG_TARGETS,TARGET,P18507
DB01215,DRUG,DRUG_TARGETS,TARGET,Q99928
DB01215,DRUG,DRUG_TARGETS,TARGET,O00591
DB01215,DRUG,DRUG_TARGETS,TARGET,Q9UN88
DB01216,DRUG,DRUG_TARGETS,TARGET,P31213
DB01216,DRUG,DRUG_TARGETS,TARGET,P18405
DB01216,DRUG,DRUG_TARGETS,TARGET,P51857
DB01217,DRUG,DRUG_TARGETS,TARGET,P11511
DB01218,DRUG,DRUG_TARGETS,TARGET,Q12809
DB01218,DRUG,DRUG_TARGETS,TARGET,P46925
DB01219,DRUG,DRUG_TARGETS,TARGET,P21817
DB01220,DRUG,DRUG_TARGETS,TARGET,P0A8V2
DB01220,DRUG,DRUG_TARGETS,TARGET,O75469
DB01221,DRUG,DRUG_TARGETS,TARGET,Q8TCU5
DB01221,DRUG,DRUG_TARGETS,TARGET,P46098
DB01221,DRUG,DRUG_TARGETS,TARGET,Q693P7
DB01221,DRUG,DRUG_TARGETS,TARGET,P06276
DB01221,DRUG,DRUG_TARGETS,TARGET,P29475
DB01221,DRUG,DRUG_TARGETS,TARGET,P25103
DB01221,DRUG,DRUG_TARGETS,TARGET,P14416
DB01221,DRUG,DRUG_TARGETS,TARGET,P41143
DB01221,DRUG,DRUG_TARGETS,TARGET,P23975
DB01221,DRUG,DRUG_TARGETS,TARGET,P41145
DB01221,DRUG,DRUG_TARGETS,TARGET,P35372
DB01221,DRUG,DRUG_TARGETS,TARGET,P11229
DB01221,DRUG,DRUG_TARGETS,TARGET,P08172
DB01221,DRUG,DRUG_TARGETS,TARGET,P20309
DB01221,DRUG,DRUG_TARGETS,TARGET,P08173
DB01221,DRUG,DRUG_TARGETS,TARGET,P08912
DB01221,DRUG,DRUG_TARGETS,TARGET,P28223
DB01221,DRUG,DRUG_TARGETS,TARGET,P41595
DB01221,DRUG,DRUG_TARGETS,TARGET,P28335
DB01221,DRUG,DRUG_TARGETS,TARGET,P08908
DB01221,DRUG,DRUG_TARGETS,TARGET,P28222
DB01221,DRUG,DRUG_TARGETS,TARGET,P28221
DB01221,DRUG,DRUG_TARGETS,TARGET,P28566
DB01221,DRUG,DRUG_TARGETS,TARGET,P30939
DB01222,DRUG,DRUG_TARGETS,TARGET,P04150
DB01222,DRUG,DRUG_TARGETS,TARGET,P04083
DB01223,DRUG,DRUG_TARGETS,TARGET,Q14432
DB01223,DRUG,DRUG_TARGETS,TARGET,P30542
DB01223,DRUG,DRUG_TARGETS,TARGET,P0DMS8
DB01223,DRUG,DRUG_TARGETS,TARGET,Q92769
DB01224,DRUG,DRUG_TARGETS,TARGET,P28223
DB01224,DRUG,DRUG_TARGETS,TARGET,P14416
DB01224,DRUG,DRUG_TARGETS,TARGET,P08908
DB01224,DRUG,DRUG_TARGETS,TARGET,P28222
DB01224,DRUG,DRUG_TARGETS,TARGET,P28221
DB01224,DRUG,DRUG_TARGETS,TARGET,P28566
DB01224,DRUG,DRUG_TARGETS,TARGET,P28335
DB01224,DRUG,DRUG_TARGETS,TARGET,P46098
DB01224,DRUG,DRUG_TARGETS,TARGET,P50406
DB01224,DRUG,DRUG_TARGETS,TARGET,P34969
DB01224,DRUG,DRUG_TARGETS,TARGET,P21728
DB01224,DRUG,DRUG_TARGETS,TARGET,P21918
DB01224,DRUG,DRUG_TARGETS,TARGET,P35462
DB01224,DRUG,DRUG_TARGETS,TARGET,P21917
DB01224,DRUG,DRUG_TARGETS,TARGET,P35367
DB01224,DRUG,DRUG_TARGETS,TARGET,P35348
DB01224,DRUG,DRUG_TARGETS,TARGET,P35368
DB01224,DRUG,DRUG_TARGETS,TARGET,P25100
DB01224,DRUG,DRUG_TARGETS,TARGET,P08913
DB01224,DRUG,DRUG_TARGETS,TARGET,P18089
DB01224,DRUG,DRUG_TARGETS,TARGET,P18825
DB01224,DRUG,DRUG_TARGETS,TARGET,P11229
DB01224,DRUG,DRUG_TARGETS,TARGET,P08172
DB01224,DRUG,DRUG_TARGETS,TARGET,P20309
DB01224,DRUG,DRUG_TARGETS,TARGET,P08173
DB01224,DRUG,DRUG_TARGETS,TARGET,P08912
DB01225,DRUG,DRUG_TARGETS,TARGET,P01008
DB01225,DRUG,DRUG_TARGETS,TARGET,P00742
DB01225,DRUG,DRUG_TARGETS,TARGET,P00734
DB01226,DRUG,DRUG_TARGETS,TARGET,Q15822
DB01226,DRUG,DRUG_TARGETS,TARGET,P08172
DB01226,DRUG,DRUG_TARGETS,TARGET,P20309
DB01226,DRUG,DRUG_TARGETS,TARGET,P06276
DB01227,DRUG,DRUG_TARGETS,TARGET,P35372
DB01227,DRUG,DRUG_TARGETS,TARGET,P30926
DB01227,DRUG,DRUG_TARGETS,TARGET,P32297
DB01228,DRUG,DRUG_TARGETS,TARGET,Q14524
DB01229,DRUG,DRUG_TARGETS,TARGET,Q9H4B7
DB01229,DRUG,DRUG_TARGETS,TARGET,P10415
DB01229,DRUG,DRUG_TARGETS,TARGET,P27816
DB01229,DRUG,DRUG_TARGETS,TARGET,P11137
DB01229,DRUG,DRUG_TARGETS,TARGET,P10636
DB01229,DRUG,DRUG_TARGETS,TARGET,O75469
DB01231,DRUG,DRUG_TARGETS,TARGET,P08172
DB01231,DRUG,DRUG_TARGETS,TARGET,P11229
DB01231,DRUG,DRUG_TARGETS,TARGET,P20309
DB01232,DRUG,DRUG_TARGETS,TARGET,Q72874
DB01233,DRUG,DRUG_TARGETS,TARGET,Q13639
DB01233,DRUG,DRUG_TARGETS,TARGET,P46098
DB01233,DRUG,DRUG_TARGETS,TARGET,P11229
DB01233,DRUG,DRUG_TARGETS,TARGET,P14416
DB01234,DRUG,DRUG_TARGETS,TARGET,P04150
DB01234,DRUG,DRUG_TARGETS,TARGET,P51843
DB01234,DRUG,DRUG_TARGETS,TARGET,P04083
DB01234,DRUG,DRUG_TARGETS,TARGET,P35228
DB01234,DRUG,DRUG_TARGETS,TARGET,O75469
DB01235,DRUG,DRUG_TARGETS,TARGET,P21728
DB01235,DRUG,DRUG_TARGETS,TARGET,P21918
DB01235,DRUG,DRUG_TARGETS,TARGET,P14416
DB01235,DRUG,DRUG_TARGETS,TARGET,P35462
DB01235,DRUG,DRUG_TARGETS,TARGET,P21917
DB01236,DRUG,DRUG_TARGETS,TARGET,P14867
DB01236,DRUG,DRUG_TARGETS,TARGET,P47869
DB01236,DRUG,DRUG_TARGETS,TARGET,P34903
DB01236,DRUG,DRUG_TARGETS,TARGET,P48169
DB01236,DRUG,DRUG_TARGETS,TARGET,P31644
DB01236,DRUG,DRUG_TARGETS,TARGET,Q16445
DB01236,DRUG,DRUG_TARGETS,TARGET,P18505
DB01236,DRUG,DRUG_TARGETS,TARGET,P47870
DB01236,DRUG,DRUG_TARGETS,TARGET,P28472
DB01236,DRUG,DRUG_TARGETS,TARGET,O14764
DB01236,DRUG,DRUG_TARGETS,TARGET,P78334
DB01236,DRUG,DRUG_TARGETS,TARGET,Q8N1C3
DB01236,DRUG,DRUG_TARGETS,TARGET,P18507
DB01236,DRUG,DRUG_TARGETS,TARGET,Q99928
DB01236,DRUG,DRUG_TARGETS,TARGET,O00591
DB01236,DRUG,DRUG_TARGETS,TARGET,Q9UN88
DB01236,DRUG,DRUG_TARGETS,TARGET,P23415
DB01236,DRUG,DRUG_TARGETS,TARGET,P42261
DB01236,DRUG,DRUG_TARGETS,TARGET,P98194
DB01236,DRUG,DRUG_TARGETS,TARGET,O75185
DB01236,DRUG,DRUG_TARGETS,TARGET,P20020
DB01236,DRUG,DRUG_TARGETS,TARGET,Q01814
DB01236,DRUG,DRUG_TARGETS,TARGET,Q16720
DB01236,DRUG,DRUG_TARGETS,TARGET,P23634
DB01236,DRUG,DRUG_TARGETS,TARGET,O14983
DB01236,DRUG,DRUG_TARGETS,TARGET,P16615
DB01236,DRUG,DRUG_TARGETS,TARGET,P03886
DB01236,DRUG,DRUG_TARGETS,TARGET,Q96ER9
DB01237,DRUG,DRUG_TARGETS,TARGET,P35367
DB01238,DRUG,DRUG_TARGETS,TARGET,P14416
DB01238,DRUG,DRUG_TARGETS,TARGET,P28223
DB01238,DRUG,DRUG_TARGETS,TARGET,P08908
DB01238,DRUG,DRUG_TARGETS,TARGET,P35348
DB01238,DRUG,DRUG_TARGETS,TARGET,P35368
DB01238,DRUG,DRUG_TARGETS,TARGET,P35462
DB01238,DRUG,DRUG_TARGETS,TARGET,P28221
DB01238,DRUG,DRUG_TARGETS,TARGET,P34969
DB01238,DRUG,DRUG_TARGETS,TARGET,P08913
DB01238,DRUG,DRUG_TARGETS,TARGET,P18825
DB01238,DRUG,DRUG_TARGETS,TARGET,P35367
DB01238,DRUG,DRUG_TARGETS,TARGET,P28222
DB01238,DRUG,DRUG_TARGETS,TARGET,P28335
DB01238,DRUG,DRUG_TARGETS,TARGET,P46098
DB01238,DRUG,DRUG_TARGETS,TARGET,P50406
DB01238,DRUG,DRUG_TARGETS,TARGET,P21728
DB01238,DRUG,DRUG_TARGETS,TARGET,P21917
DB01238,DRUG,DRUG_TARGETS,TARGET,P18089
DB01238,DRUG,DRUG_TARGETS,TARGET,P28566
DB01238,DRUG,DRUG_TARGETS,TARGET,P21918
DB01238,DRUG,DRUG_TARGETS,TARGET,P41595
DB01238,DRUG,DRUG_TARGETS,TARGET,P47898
DB01238,DRUG,DRUG_TARGETS,TARGET,P08588
DB01238,DRUG,DRUG_TARGETS,TARGET,P07550
DB01238,DRUG,DRUG_TARGETS,TARGET,P25021
DB01238,DRUG,DRUG_TARGETS,TARGET,Q9Y5N1
DB01238,DRUG,DRUG_TARGETS,TARGET,Q9H3N8
DB01238,DRUG,DRUG_TARGETS,TARGET,P11229
DB01238,DRUG,DRUG_TARGETS,TARGET,P08172
DB01238,DRUG,DRUG_TARGETS,TARGET,P20309
DB01238,DRUG,DRUG_TARGETS,TARGET,P08173
DB01238,DRUG,DRUG_TARGETS,TARGET,P08912
DB01238,DRUG,DRUG_TARGETS,TARGET,P41145
DB01238,DRUG,DRUG_TARGETS,TARGET,P35372
DB01238,DRUG,DRUG_TARGETS,TARGET,P41143
DB01238,DRUG,DRUG_TARGETS,TARGET,Q05586
DB01238,DRUG,DRUG_TARGETS,TARGET,Q12879
DB01238,DRUG,DRUG_TARGETS,TARGET,Q13224
DB01238,DRUG,DRUG_TARGETS,TARGET,Q14957
DB01238,DRUG,DRUG_TARGETS,TARGET,O15399
DB01238,DRUG,DRUG_TARGETS,TARGET,Q8TCU5
DB01238,DRUG,DRUG_TARGETS,TARGET,O60391
DB01238,DRUG,DRUG_TARGETS,TARGET,Q01959
DB01238,DRUG,DRUG_TARGETS,TARGET,P31645
DB01239,DRUG,DRUG_TARGETS,TARGET,P14416
DB01239,DRUG,DRUG_TARGETS,TARGET,P21728
